title,year,imdbid,id,bechdelRating,imdbAverageRating,numVotes,runtimeMinutes,genre1,genre2,genre3
Marquis de Sade&#39;s Justine,1969,62870.0,9762,3,5.1,2059.0,90,Drama,,
"Trouble with Girls, The",1969,65125.0,10558,3,5.2,1790.0,97,Comedy,History,Musical
Charro!,1969,64155.0,10593,1,5.6,2390.0,98,Western,,
"Girl Who Knew Too Much, The",1969,64370.0,10664,1,5.4,192.0,95,Crime,Drama,Thriller
Les femmes,1969,64324.0,10783,1,5.5,460.0,86,Comedy,,
Change of Habit,1969,65537.0,10829,3,6.0,2733.0,93,Crime,Drama,Music
Flareup,1969,64333.0,10833,3,5.0,576.0,100,Crime,Thriller,
Topaz,1969,65112.0,11298,1,6.2,19586.0,143,Drama,Thriller,
Le Cercle Rouge,1970,65531.0,255,0,7.9,28274.0,140,Crime,Drama,Thriller
Beyond the Valley of the Dolls,1970,65466.0,583,3,6.1,12073.0,109,Comedy,Drama,Music
"AristoCats, The",1970,65421.0,1122,3,7.1,115059.0,78,Adventure,Animation,Comedy
Santa Clause is Comin&#39; to Town,1970,66327.0,1726,1,7.7,17535.0,48,Adventure,Animation,Comedy
"Phantom Tollbooth, The",1970,64806.0,1932,1,6.7,3552.0,90,Adventure,Animation,Comedy
Two Mules for Sister Sara,1970,65134.0,2428,3,7.0,30690.0,116,Adventure,Drama,Romance
Deep End,1970,66122.0,2571,1,7.2,7540.0,88,Comedy,Drama,Romance
"Vampire Lovers, The",1970,66518.0,2602,3,6.4,7513.0,91,Horror,,
Bambule,1970,65449.0,2634,3,6.7,110.0,90,Drama,,
Five Easy Pieces,1970,65724.0,2984,3,7.4,40654.0,98,Drama,,
Love Story,1970,66011.0,3302,1,6.9,37545.0,100,Drama,Romance,
Carry It On,1970,188484.0,3514,3,7.6,17.0,80,Documentary,,
Les novices,1970,66164.0,3537,3,5.1,321.0,91,Comedy,Drama,
"Boys in the Band, The",1970,65488.0,3681,0,7.6,5909.0,118,Drama,,
Scars of Dracula,1970,67713.0,4201,1,6.1,6413.0,95,Horror,,
Taste the Blood of Dracula,1970,65073.0,4237,3,6.3,6904.0,91,Drama,Fantasy,Horror
House of Dark Shadows,1970,65856.0,4340,2,6.2,3446.0,97,Drama,Fantasy,Horror
Airport,1970,65377.0,4801,3,6.6,21888.0,137,Action,Drama,Thriller
"Music Lovers, The",1970,66109.0,5484,1,7.2,3028.0,123,Biography,Comedy,Drama
"Conformist, The",1970,65571.0,5512,3,7.9,33836.0,113,Drama,,
Darling Lili,1970,65611.0,6274,3,6.1,2387.0,136,Comedy,Drama,Musical
Colossus: The Forbin Project,1970,64177.0,6605,0,7.1,10226.0,100,Sci-Fi,Thriller,
"Nachts, wenn Dracula erwacht",1970,65569.0,7057,1,5.6,3820.0,98,Drama,Horror,
Dodes&#39;ka-den,1970,65649.0,7169,3,7.3,7640.0,140,Drama,,
Tristana,1970,66491.0,7559,2,7.4,12862.0,99,Drama,,
Donkey Skin,1970,66207.0,7599,3,7.0,6411.0,91,Comedy,Fantasy,Musical
Little Big Man,1970,65988.0,7753,1,7.5,37982.0,139,Adventure,Comedy,Drama
Waterloo,1970,66549.0,7907,0,7.3,12695.0,123,Action,Biography,Drama
Claire&#39;s Knee,1970,65772.0,7923,3,7.5,12542.0,105,Drama,Romance,
Tora! Tora! Tora!,1970,66473.0,8322,1,7.5,37328.0,144,Action,Drama,History
"Things of Life, The",1970,64165.0,8429,1,7.4,5570.0,89,Drama,Romance,
Catch-22,1970,65528.0,8774,3,7.1,26557.0,122,Comedy,Drama,War
"Railway Children, The",1970,66279.0,9048,3,7.3,5715.0,109,Drama,Family,
Wanda,1970,67961.0,9082,3,7.1,5755.0,102,Crime,Drama,
They Call Me Trinity,1970,67355.0,9380,2,7.4,25121.0,115,Comedy,Western,
Pippi in the South Seas,1970,66227.0,9386,3,6.8,5594.0,86,Adventure,Comedy,Drama
Rio Lobo,1970,66301.0,9578,1,6.7,13709.0,114,Drama,War,Western
Patton,1970,66206.0,9594,1,7.9,108150.0,172,Biography,Drama,War
Italian Stallion,1970,65904.0,9828,3,2.5,2496.0,71,Adult,Comedy,Drama
Le Boucher,1970,64106.0,9994,1,7.3,9410.0,93,Drama,Thriller,
Investigation of a Citizen Above Suspicion,1970,65889.0,10478,0,8.0,13411.0,115,Crime,Drama,
El Topo,1970,67866.0,10490,2,7.2,31488.0,125,Drama,Western,
Myra Breckinridge,1970,66115.0,10825,3,4.5,3463.0,94,Comedy,,
Zabriskie Point,1970,66601.0,10898,1,6.9,17201.0,113,Drama,,
"Adventures of Gerard, The",1970,65375.0,10931,1,4.9,372.0,92,Adventure,Comedy,History
Walkabout,1971,67959.0,239,1,7.6,27428.0,100,Adventure,Drama,
Willy Wonka &amp; the Chocolate Factory,1971,67992.0,304,2,7.8,228105.0,100,Adventure,Comedy,Family
THX 1138,1971,66434.0,626,0,6.6,54790.0,86,Drama,Sci-Fi,Thriller
A Clockwork Orange,1971,66921.0,1039,1,8.3,883233.0,136,Crime,Sci-Fi,
"Million Dollar Duck, The",1971,66728.0,1123,1,5.8,2688.0,89,Comedy,Family,Sci-Fi
Taking Off,1971,67820.0,1457,3,7.4,4838.0,93,Comedy,Drama,Music
Here Comes Peter Cotton Tail,1971,249577.0,1727,1,7.4,1538.0,60,Adventure,Animation,Comedy
Bedknobs and Broomsticks,1971,66817.0,1770,3,7.0,40812.0,117,Adventure,Animation,Comedy
And Now for Something Completely Different,1971,66765.0,1837,1,7.5,31543.0,88,Comedy,,
Harold and Maude,1971,67185.0,2159,3,7.9,81974.0,91,Comedy,Drama,Romance
"Last Picture Show, The",1971,67328.0,2286,2,8.0,52551.0,118,Drama,Romance,
Straw Dogs,1971,67800.0,2620,1,7.4,64649.0,113,Crime,Drama,Thriller
Shaft,1971,67741.0,2751,1,6.6,21091.0,100,Action,Crime,Thriller
Escape from the Planet of the Apes,1971,67065.0,2893,1,6.3,40300.0,98,Action,Sci-Fi,
Sweet Sweetback&#39;s Baadasssss Song,1971,67810.0,3039,1,5.5,5885.0,97,Action,Crime,Drama
Mrs. Pollifax - Spy,1971,67451.0,3139,3,5.6,548.0,110,Adventure,Comedy,
"Trojan Women, The",1971,67881.0,3194,3,6.9,1700.0,105,Drama,,
Mon oncle Antoine,1971,67439.0,3218,3,7.4,3193.0,104,Drama,,
Play Misty for Me,1971,67588.0,3252,3,6.9,32001.0,102,Drama,Thriller,
Frenchie King,1971,67637.0,3476,3,5.2,1334.0,94,Action,Comedy,Western
"Mary, Queen of Scots",1971,67402.0,3502,3,7.1,4892.0,128,Biography,Drama,History
Let&#39;s Scare Jessica to Death,1971,67341.0,4066,3,6.4,9337.0,89,Drama,Horror,Mystery
"French Connection, The",1971,67116.0,4232,1,7.7,136141.0,104,Action,Crime,Drama
Lust for a Vampire,1971,67367.0,4327,3,5.7,3579.0,91,Horror,,
Bananas,1971,66808.0,5312,1,6.9,37911.0,82,Comedy,,
McCabe &amp; Mrs. Miller,1971,67411.0,5313,3,7.6,27732.0,120,Drama,Western,
"Lady Hermit, The",1971,67322.0,5344,3,7.2,430.0,105,Action,Drama,
Death in Venice,1971,67445.0,5375,0,7.4,23096.0,130,Drama,Romance,
Diamonds Are Forever,1971,66995.0,5390,1,6.5,114365.0,120,Action,Adventure,Thriller
Lulu the Tool,1971,66919.0,6243,1,7.6,4082.0,125,Drama,,
Duel,1971,67023.0,6351,0,7.6,78822.0,90,Action,Thriller,
Godzilla vs. the Smog Monster (Godzilla vs. Hedorah),1971,67148.0,6408,3,6.1,6646.0,85,Action,Animation,Family
Wake in Fright,1971,67541.0,6763,1,7.6,14126.0,109,Drama,Thriller,
Klute,1971,67309.0,6804,3,7.1,29727.0,114,Crime,Mystery,Thriller
"House That Dripped Blood, The",1971,65854.0,7067,3,6.5,7539.0,102,Drama,Fantasy,Horror
"Devils, The",1971,66993.0,7158,3,7.8,18765.0,111,Biography,Drama,History
Nicholas and Alexandra,1971,67483.0,7189,3,7.2,5583.0,183,Biography,Drama,History
Vampyros Lesbos,1971,66380.0,7387,3,5.4,5217.0,89,Drama,Horror,
Get Carter,1971,67128.0,7518,1,7.3,36868.0,112,Action,Crime,Thriller
Bello onesto emigrato Australia sposerebbe compaesana illibata,1971,66824.0,7574,2,6.9,1244.0,113,Comedy,,
10 Rillington Place,1971,66730.0,7698,1,7.5,9826.0,111,Biography,Crime,Drama
Macbeth,1971,67372.0,8265,1,7.4,15021.0,140,Drama,History,
Werewolves on Wheels,1971,67972.0,8506,1,4.3,1570.0,80,Horror,,
Hannie Caulder,1971,68675.0,8508,0,6.3,4198.0,85,Crime,Drama,Western
"Emigrants, The",1971,67919.0,8641,3,8.0,7488.0,151,Drama,History,
Punishment Park,1971,67633.0,8844,3,7.7,7660.0,91,Drama,Thriller,
Daughters of Darkness,1971,67690.0,8874,3,6.5,7080.0,87,Horror,,
A New Leaf,1971,67482.0,9123,3,7.3,7674.0,102,Comedy,Romance,
Vanishing Point,1971,67927.0,9228,0,7.2,30622.0,99,Action,Crime,Thriller
Melody,1971,67418.0,9299,2,7.6,3182.0,103,Comedy,Drama,Romance
Anand,1971,66763.0,9324,2,8.1,35362.0,122,Drama,Musical,
Trinity Is Still My Name,1971,68154.0,9557,1,7.2,17465.0,117,Comedy,Western,
Johnny Got His Gun,1971,67277.0,9591,1,7.8,18402.0,111,Drama,War,
"Andromeda Strain, The",1971,66769.0,9680,3,7.2,40542.0,131,Mystery,Sci-Fi,Thriller
"Seven Minutes, The",1971,67736.0,10468,3,5.5,459.0,115,Drama,,
Family Life,1971,68569.0,10612,3,7.5,2092.0,108,Drama,,
Rum Runners,1971,66857.0,10786,2,5.6,605.0,135,Adventure,Comedy,
Dearest Love (Murmur of the Heart),1971,67778.0,11180,2,7.5,10872.0,118,Comedy,Drama,
Dirty Harry,1971,66999.0,11195,0,7.7,168929.0,102,Action,Crime,Thriller
Solyaris,1972,69293.0,679,1,8.0,98527.0,167,Drama,Mystery,Sci-Fi
Pink Flamingos,1972,69089.0,708,3,6.0,27999.0,93,Comedy,Crime,
Une belle fille comme moi,1972,69442.0,1176,3,6.5,2783.0,98,Comedy,Crime,Drama
"Other Side of Underneath, The",1972,201820.0,1462,3,6.2,492.0,133,Drama,,
Chloe in the Afternoon,1972,68205.0,1636,2,7.6,9390.0,97,Comedy,Drama,Romance
Cries and Whispers (Viskningar och rop),1972,69467.0,2031,3,8.0,37102.0,91,Drama,,
When Michael Calls,1972,67977.0,2087,2,6.0,1006.0,73,Horror,Thriller,
"Godfather, The",1972,68646.0,2224,2,9.2,2019978.0,175,Crime,Drama,
Avanti!,1972,68240.0,2391,3,7.2,11703.0,144,Comedy,Romance,
Aguirre: The Wrath of God,1972,68182.0,2674,2,7.8,62506.0,95,Action,Adventure,Biography
Don&#39;t Torture a Duckling,1972,69019.0,2803,2,7.0,10741.0,105,Horror,Mystery,Thriller
Jeremiah Johnson,1972,68762.0,2924,1,7.6,35079.0,108,Adventure,Drama,Western
1776,1972,68156.0,2986,1,7.6,10315.0,141,Drama,Family,History
Travels With My Aunt,1972,69404.0,3132,3,6.3,2575.0,108,Adventure,Comedy,
Butterflies Are Free,1972,68326.0,3274,3,7.2,5974.0,109,Comedy,Drama,Music
Deliverance,1972,68473.0,3395,1,7.7,119593.0,109,Adventure,Drama,Thriller
"Dawns Here are Quiet, The",1972,68161.0,3408,3,8.1,4792.0,188,Drama,History,War
What&#39;s up Doc,1972,69495.0,4149,2,7.7,27174.0,94,Comedy,Romance,
Cabaret,1972,68327.0,4186,3,7.8,59554.0,124,Drama,Music,Musical
Last Tango in Paris,1972,70849.0,4516,3,6.9,58536.0,129,Drama,Romance,
"Poseidon Adventure, The",1972,69113.0,4916,1,7.1,49364.0,117,Action,Adventure,Drama
"Silent Night, Bloody Night",1972,70694.0,4981,3,5.2,4916.0,85,Horror,Mystery,Thriller
Sleuth,1972,69281.0,5314,0,8.0,50246.0,138,Mystery,Thriller,
Prison Girls,1972,244730.0,6022,3,4.0,530.0,93,Crime,Drama,
"Mattei Affair (Il caso Mattei), The",1972,68346.0,6085,0,7.6,2481.0,116,Biography,Drama,Mystery
"L&#39;aventure, c&#39;est l&#39;aventure",1972,66798.0,6140,0,6.8,2494.0,113,Adventure,Comedy,Crime
Sbatti il mostro in prima pagina,1972,70641.0,6244,1,7.4,1523.0,86,Drama,Mystery,Thriller
Godzilla vs. Gigan,1972,68371.0,6417,1,5.6,5780.0,89,Action,Adventure,Family
Wedding in White,1972,69489.0,6500,3,6.5,378.0,103,Drama,,
Deep Throat,1972,68468.0,6811,3,5.0,7041.0,61,Adult,Comedy,
"Bitter Tears of Petra von Kant , The",1972,68278.0,6822,3,7.5,11081.0,124,Drama,Romance,
Blacula,1972,68284.0,7019,3,5.7,7900.0,93,Fantasy,Horror,Romance
"Last House on the Left, The",1972,68833.0,7186,3,5.9,40388.0,84,Crime,Horror,Thriller
Frenzy,1972,68611.0,7434,3,7.4,49529.0,116,Thriller,,
State of Siege,1972,70959.0,7544,0,7.7,6086.0,120,Crime,Drama,Mystery
"Discreet Charm of the Bourgeoisie, The",1972,68361.0,7964,3,7.8,46979.0,102,Comedy,Drama,Fantasy
Lady Sings the Blues,1972,68828.0,9183,3,7.0,4857.0,144,Biography,Drama,Music
Lone Wolf and Cub: Sword of Vengeance,1972,68815.0,9381,0,7.7,8913.0,84,Action,Adventure,
Lone Wolf and Cub: Baby Cart at the River Styx,1972,68816.0,9382,2,7.9,6877.0,81,Action,Adventure,Drama
Lone Wolf and Cub: Baby Cart in Peril,1972,143348.0,9383,0,7.5,4970.0,81,Action,Thriller,
Lone Wolf and Cub: Baby Cart to Hades,1972,68817.0,9384,0,7.5,5623.0,89,Action,Drama,
Sisters,1972,70698.0,9454,3,6.9,20789.0,93,Horror,Mystery,Thriller
"Hitchhikers, The",1972,67206.0,9736,3,4.5,351.0,92,Action,Drama,
"Big Bird Cage, The",1972,68273.0,9747,3,5.9,3032.0,88,Action,Crime,Drama
All the Way Boys,1972,69095.0,9774,0,6.6,7530.0,105,Action,Adventure,Comedy
Black Gunn,1972,68281.0,10589,1,5.8,878.0,96,Action,Crime,Thriller
Joe Kidd,1972,68768.0,10648,1,6.4,21256.0,88,Drama,Western,
Night of the Felines,1972,227051.0,10852,3,5.3,242.0,70,Comedy,Drama,
"Getaway, The",1972,68638.0,10949,1,7.3,35774.0,123,Action,Crime,Thriller
Ivan Vasilevich menyaet professiyu,1973,70233.0,257,1,8.2,18512.0,88,Adventure,Comedy,Sci-Fi
Badlands,1973,69762.0,269,0,7.7,78593.0,94,Action,Crime,Drama
Don&#39;t look now,1973,69995.0,722,3,7.1,62530.0,110,Drama,Horror,Mystery
"Exorcist, The",1973,70047.0,751,3,8.1,456412.0,122,Horror,,
"Wicker Man, The",1973,70917.0,939,3,7.5,92761.0,88,Horror,Mystery,Thriller
"Black Mama, White Mama",1973,68282.0,1281,3,5.6,3652.0,87,Crime,Drama,Thriller
"Mad Adventures of &#39;Rabbi&#39; Jacob, The",1973,69747.0,1550,2,7.4,14824.0,95,Adventure,Comedy,
"Spirit of the Beehive, The",1973,70040.0,1768,3,7.8,20758.0,98,Drama,Fantasy,
"Sting, The",1973,70735.0,2316,1,8.3,280527.0,129,Comedy,Crime,Drama
A Touch of Class,1973,70819.0,2444,2,6.5,3559.0,106,Comedy,Romance,
Sleeper,1973,70707.0,2447,1,7.1,44884.0,89,Comedy,Sci-Fi,
Lemora: A Child&#39;s Tale Of The Supernatural,1973,70300.0,2682,3,6.2,2473.0,80,Fantasy,Horror,Thriller
Serpico,1973,70666.0,2769,1,7.7,135384.0,130,Biography,Crime,Drama
Soylent Green,1973,70723.0,2816,1,7.0,70753.0,97,Crime,Mystery,Sci-Fi
"Holy Mountain, The",1973,71615.0,2848,1,7.8,48259.0,114,Adventure,Drama,Fantasy
Papillon,1973,70511.0,3433,0,8.0,138639.0,151,Biography,Crime,Drama
Paper Moon,1973,70510.0,3446,3,8.1,52595.0,102,Comedy,Crime,Drama
Jesus Christ Superstar,1973,70239.0,3688,0,7.4,30030.0,106,Drama,History,Musical
American Graffiti,1973,69704.0,4610,2,7.4,98667.0,110,Comedy,Drama,
Robin Hood,1973,70608.0,4667,3,7.5,139316.0,83,Adventure,Animation,Comedy
"Legend of Hell House, The",1973,70294.0,4882,3,6.7,14064.0,95,Horror,,
High Plains Drifter,1973,68699.0,5127,1,7.4,64764.0,105,Drama,Mystery,Western
Payday,1973,69067.0,5187,2,7.1,1025.0,103,Drama,Music,
Mean Streets,1973,70379.0,5315,1,7.2,119979.0,112,Crime,Drama,Thriller
Live and Let Die,1973,70328.0,5393,1,6.7,115726.0,121,Action,Adventure,Thriller
Don Juan (Or If Don Juan Were a Woman),1973,69990.0,5439,3,5.0,1169.0,87,Drama,,
Day for Night,1973,70460.0,5996,3,8.0,24840.0,116,Comedy,Drama,Romance
Children Shouldn&#39;t Play with Dead Things,1973,68370.0,6079,3,5.2,5039.0,87,Comedy,Horror,
Godzilla vs. Megalon,1973,70122.0,6484,0,4.8,6972.0,78,Action,Adventure,Family
Lady Snowblood,1973,158714.0,6733,3,7.6,16380.0,97,Action,Crime,Drama
"Baby, The",1973,69754.0,6815,3,6.1,4493.0,84,Drama,Horror,Thriller
Turkish Delight,1973,70842.0,7020,3,7.1,11874.0,108,Drama,Romance,
El ataque de los muertos sin ojos [Return of the Evil Dead],1973,68232.0,7406,3,5.8,2959.0,91,Horror,,
"Crazies, The",1973,69895.0,7593,3,6.1,14856.0,103,Action,Horror,Sci-Fi
A Doll&#39;s House,1973,69987.0,7603,3,6.4,1402.0,105,Drama,,
"Satanic Rites of Dracula, The",1973,70634.0,8320,1,5.5,6977.0,87,Horror,,
Pat Garrett &amp; Billy the Kid,1973,70518.0,8828,1,7.2,21142.0,122,Biography,Drama,Western
Terminal Island,1973,70782.0,8842,3,5.3,1519.0,88,Action,Drama,Thriller
Enter the Dragon,1973,70034.0,8926,1,7.6,113267.0,102,Action,Crime,Thriller
"Offence, The",1973,70468.0,9166,0,6.9,8018.0,112,Crime,Drama,Thriller
Fantastic Planet,1973,70544.0,9298,0,7.7,37045.0,72,Animation,Sci-Fi,
"Knock Out Cop, The",1973,70534.0,9558,0,6.7,4191.0,107,Action,Comedy,Crime
&#39;Gator Bait,1973,74080.0,9738,0,5.4,1466.0,88,Action,Adventure,Drama
Female Vampire,1973,69745.0,9760,3,4.7,2085.0,72,Horror,,
La nuit des etoiles filantes,1973,66914.0,9761,3,4.9,2723.0,105,Horror,,
La rose de fer,1973,126004.0,9763,0,6.0,2306.0,86,Drama,Fantasy,Horror
My Name Is Nobody,1973,70215.0,9777,0,7.3,29671.0,116,Comedy,Drama,Western
"Three Musketeers, The",1973,72281.0,9824,2,7.1,20217.0,106,Action,Adventure,Romance
Les noces rouges,1973,70453.0,9995,3,6.9,2061.0,95,Crime,Drama,Thriller
A Warm December,1973,70898.0,10353,3,6.1,809.0,99,Drama,Romance,
Wonder Women,1973,70926.0,10503,3,4.5,1021.0,82,Action,Crime,Horror
Amarcord,1973,71129.0,10571,2,7.8,46927.0,123,Comedy,Drama,
Messiah of Evil,1973,71396.0,10572,3,6.3,5889.0,90,Horror,,
Coffy,1973,69897.0,10588,2,6.8,13005.0,90,Action,Crime,Thriller
Carry on Girls,1973,69848.0,10724,3,5.7,3193.0,88,Comedy,Romance,
Cleopatra Jones,1973,69890.0,10738,3,5.9,3541.0,89,Action,Crime,Thriller
Belladonna Of Sadness,1973,71203.0,11008,0,7.3,7837.0,86,Animation,Drama,Fantasy
Now where did the seventh company get to,1973,70356.0,11177,0,6.9,2447.0,95,Action,Comedy,War
Celine and Julie Go Boating,1974,71381.0,264,3,7.2,6391.0,193,Comedy,Drama,Fantasy
Blazing Saddles,1974,71230.0,845,1,7.7,152909.0,93,Comedy,Western,
Young Frankenstein,1974,72431.0,1077,2,8.0,169258.0,106,Comedy,,
Zardoz,1974,70948.0,1673,2,5.8,24624.0,105,Adventure,Fantasy,Sci-Fi
Dark Star,1974,69945.0,1814,0,6.2,27346.0,83,Comedy,Sci-Fi,
"Odessa File, The",1974,71935.0,2025,3,7.0,12095.0,130,Drama,Thriller,
Alice Doesn&#39;t Live Here Anymore,1974,71115.0,2214,3,7.3,27560.0,112,Drama,Romance,
Chinatown,1974,71315.0,2237,2,8.1,350797.0,130,Drama,Mystery,Thriller
"Groove Tube, The",1974,71583.0,2399,1,5.7,2345.0,75,Comedy,,
"Texas Chain Saw Massacre, The",1974,72271.0,2814,1,7.4,184461.0,83,Horror,,
Mame,1974,71803.0,3236,3,5.9,3475.0,132,Comedy,Musical,
Black Christmas,1974,71222.0,3770,3,7.1,48466.0,98,Horror,Mystery,Thriller
"Godfather: Part II, The",1974,71562.0,3896,2,9.0,1368369.0,202,Crime,Drama,
"Conversation, The",1974,71360.0,3985,1,7.7,122299.0,113,Drama,Mystery,Thriller
"Towering Inferno, The",1974,72308.0,4520,1,7.0,48415.0,165,Action,Drama,Thriller
Edvard Munch,1974,74462.0,4901,1,8.1,3386.0,210,Biography,Drama,History
Ali: Fear Eats the Soul,1974,71141.0,5118,3,8.0,23956.0,92,Drama,Romance,
"Man with the Golden Gun, The",1974,71807.0,5434,1,6.7,113304.0,125,Action,Adventure,Thriller
Death Wish,1974,71402.0,5531,3,6.9,44206.0,93,Action,Crime,Drama
Phantom of the Paradise,1974,71994.0,5781,0,7.3,22503.0,91,Comedy,Drama,Fantasy
Female Trouble,1974,72979.0,5843,3,7.1,10496.0,89,Comedy,Crime,
"Parallax View, The",1974,71970.0,5999,0,7.1,21846.0,102,Drama,Mystery,Thriller
Foxy Brown,1974,71517.0,6175,3,6.5,12115.0,92,Action,Crime,Thriller
Truck Turner,1974,72325.0,6465,3,6.9,3605.0,91,Action,Crime,Thriller
Godzilla vs. Mechagodzilla,1974,71565.0,6480,1,6.2,7988.0,84,Action,Adventure,Animation
Brief Encounter,1974,71247.0,6535,3,5.4,704.0,74,Drama,,
Going Places,1974,72353.0,6758,2,7.1,9982.0,117,Action,Comedy,Crime
Emmanuelle,1974,71464.0,7003,3,5.2,11102.0,95,Drama,Romance,
A Woman Under The Influence,1974,72417.0,7076,3,8.0,28823.0,155,Drama,Romance,
"Legend of the 7 Golden Vampires, The",1974,70297.0,7077,1,5.8,4964.0,89,Action,Horror,
"Je, tu, il, elle",1974,71690.0,7249,3,6.7,2989.0,86,Drama,,
Non si deve profanare il sonno dei morti [The Living Dead at Manchester Morgue],1974,71431.0,7338,2,6.8,9357.0,95,Horror,,
Dracula,1974,70003.0,8140,3,6.2,2799.0,98,Drama,Horror,
Vampyres,1974,72354.0,8355,3,6.1,4297.0,87,Horror,,
"Sugarland Express, The",1974,72226.0,8551,2,6.7,19162.0,110,Crime,Drama,
Airport 1975,1974,71110.0,9046,3,5.7,11967.0,107,Action,Drama,Thriller
Killdozer,1974,71717.0,9154,0,5.0,2001.0,74,Horror,Sci-Fi,
Kozure Okami: Jigoku e ikuzo! Daigoro,1974,71695.0,9385,0,7.3,4312.0,83,Action,Adventure,Drama
"Arena, The",1974,69729.0,9748,3,5.2,2132.0,83,Action,Adventure,
"Watch Out, We&#39;re Mad",1974,69697.0,9778,0,7.3,13970.0,102,Action,Comedy,
Blood for dracula,1974,71233.0,10128,3,6.1,6656.0,106,Horror,,
Zandy&#39;s Bride,1974,72435.0,10647,2,6.3,1276.0,97,Drama,Western,
"Little Prince, The",1974,71762.0,10983,0,6.4,4032.0,88,Family,Fantasy,Musical
Picnic at Hanging Rock,1975,73540.0,230,3,7.4,41219.0,115,Drama,Mystery,
"Stepford Wives, The",1975,73747.0,293,3,6.9,19631.0,115,Horror,Mystery,Sci-Fi
Three Days of the Condor,1975,73802.0,337,1,7.4,62825.0,117,Crime,Mystery,Thriller
"Ironiya sudby, ili S legkim parom!",1975,73179.0,529,2,8.1,13565.0,192,Comedy,Drama,Romance
Grey Gardens,1975,73076.0,564,3,7.5,15355.0,95,Comedy,Documentary,Drama
Tommy,1975,73812.0,850,1,6.6,22735.0,111,Drama,Musical,
"Rocky Horror Picture Show, The",1975,73629.0,1228,3,7.4,167333.0,100,Comedy,Horror,Musical
One Flew Over the Cuckoo&#39;s Nest,1975,73486.0,1321,2,8.7,1075090.0,133,Drama,,
Dersu Uzala,1975,71411.0,1807,0,8.2,33621.0,142,Adventure,Biography,Drama
Monty Python and the Holy Grail,1975,71853.0,1839,2,8.2,571438.0,91,Adventure,Comedy,Fantasy
Barry Lyndon,1975,72684.0,2317,1,8.1,183697.0,185,Adventure,Drama,War
Jaws,1975,73195.0,2561,3,8.1,661776.0,124,Adventure,Mystery,Thriller
Dialogues of Exiles,1975,71427.0,2760,3,7.1,178.0,100,Comedy,Drama,
"Maids, The",1975,71798.0,2831,3,6.3,582.0,95,Drama,Romance,
"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles",1975,73198.0,3368,3,7.5,14045.0,202,Drama,,
"Mirror, The",1975,72443.0,3668,3,7.9,52444.0,107,Biography,Drama,
Dog Day Afternoon,1975,72890.0,3799,3,8.0,273657.0,125,Biography,Crime,Drama
"Story of O, The",1975,73115.0,4284,3,5.3,6911.0,97,Drama,,
Nashville,1975,73440.0,4517,3,7.6,28640.0,160,Comedy,Drama,Music
Dolemite,1975,72895.0,5798,0,5.6,6872.0,90,Action,Comedy,Crime
Zorro,1975,72448.0,5963,1,6.4,4280.0,120,Action,Adventure,Comedy
Terror of Mechagodzilla,1975,73373.0,6564,1,6.1,5803.0,79,Action,Adventure,Family
A boy and His Dog,1975,72730.0,6654,0,6.4,19325.0,91,Comedy,Drama,Sci-Fi
Switchblade Sisters,1975,73778.0,6799,3,6.5,4288.0,91,Action,Crime,Drama
Blonde in Black Leather,1975,73598.0,6900,3,5.5,245.0,100,Comedy,Drama,Thriller
Emmanuelle II,1975,72933.0,7008,3,4.8,3739.0,83,Drama,Romance,
Deep Red,1975,73582.0,7170,3,7.5,42811.0,127,Horror,Mystery,Thriller
"Sal&ograve; o le 120 giornate di Sodoma [Salo, or the 120 Days of Sodom]",1975,73650.0,7238,3,5.8,66081.0,117,Drama,,
Katie Tippel,1975,73233.0,7252,3,6.7,2712.0,100,Drama,,
Love and Death,1975,73312.0,7318,3,7.6,40977.0,85,Comedy,War,
Inserts,1975,73172.0,8958,1,6.3,2443.0,117,Comedy,Drama,
Death Race 2000,1975,72856.0,9160,3,6.2,31113.0,80,Action,Comedy,Sci-Fi
Numero deux,1975,73471.0,9217,3,6.2,1060.0,88,Documentary,Drama,
Flatfoot in Hong Kong,1975,73541.0,9559,1,6.4,3594.0,115,Action,Comedy,Crime
Mandingo,1975,73349.0,9730,2,6.4,4237.0,127,Drama,History,Romance
"Count of Monte-Cristo, The",1975,72824.0,9823,1,6.9,5555.0,103,Adventure,Drama,History
L&#39;histoire d&#39;Ad&egrave;le H.,1975,73114.0,10344,3,7.2,8995.0,96,Biography,Drama,History
Cleopatra Jones and the Casino of Gold,1975,72791.0,10450,3,5.6,1217.0,94,Action,,
